Time,Yaw,Pitch,Roll,a_x,a_y,a_z,Temperature,Pressure,Altitude,kf_velocity,kf_altitude,triggerAltitudeAchieved
8079.59,-15.44,-68.04,-21.59,-0.92,0.14,-0.35,34.95,99.25,572.05,-60.24,571.45,1
8079.60,-15.44,-68.03,-21.60,-0.91,0.13,-0.35,34.96,99.25,572.05,-59.53,571.79,1
8079.61,-15.44,-68.03,-21.60,-0.91,0.13,-0.34,34.97,99.26,567.60,-62.32,568.62,1
8079.62,-15.44,-68.03,-21.60,-0.91,0.13,-0.34,34.97,99.26,567.60,-62.77,567.77,1
8079.63,-15.44,-68.03,-21.59,-0.91,0.13,-0.34,34.97,99.26,567.60,-62.61,567.54,1
8079.64,-15.44,-68.03,-21.59,-0.91,0.13,-0.34,34.97,99.26,567.60,-62.28,567.48,1
8079.65,-15.44,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.25,570.93,-59.48,569.91,1
8079.66,-15.44,-68.03,-21.60,-0.91,0.14,-0.35,34.97,99.25,570.93,-58.46,570.56,1
8079.67,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.95,99.25,572.05,-57.11,571.55,1
8079.69,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-59.73,568.56,1
8079.70,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-60.16,567.76,1
8079.71,-15.44,-68.03,-21.59,-0.92,0.14,-0.35,34.97,99.26,567.60,-60.00,567.54,1
8079.72,-15.44,-68.03,-21.59,-0.92,0.14,-0.35,34.97,99.26,567.60,-59.68,567.49,1
8079.73,-15.44,-68.03,-21.60,-0.91,0.13,-0.34,34.95,99.26,568.71,-58.51,568.29,1
8079.74,-15.45,-68.03,-21.59,-0.92,0.13,-0.34,34.97,99.26,568.71,-57.94,568.50,1
8079.75,-15.44,-68.04,-21.59,-0.91,0.14,-0.35,34.97,99.26,567.60,-58.33,567.75,1
8079.76,-15.44,-68.03,-21.60,-0.92,0.13,-0.34,34.95,99.26,568.71,-57.36,568.36,1
8079.77,-15.44,-68.03,-21.60,-0.92,0.13,-0.34,34.95,99.26,568.71,-56.84,568.52,1
8079.78,-15.44,-68.03,-21.60,-0.91,0.14,-0.34,34.97,99.28,564.00,-59.88,565.11,1
8079.79,-15.44,-68.03,-21.59,-0.91,0.14,-0.34,34.95,99.25,572.05,-54.54,570.10,1
8079.80,-15.45,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-56.12,568.18,1
8079.81,-15.44,-68.03,-21.59,-0.91,0.14,-0.34,34.97,99.26,567.60,-56.28,567.66,1
8079.82,-15.44,-68.03,-21.60,-0.92,0.14,-0.35,34.97,99.26,567.60,-56.07,567.52,1
8079.84,-15.44,-68.03,-21.59,-0.91,0.13,-0.34,34.95,99.28,564.00,-58.39,564.84,1
8079.85,-15.44,-68.03,-21.59,-0.91,0.13,-0.34,34.95,99.28,564.00,-58.74,564.12,1
8079.86,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-58.56,563.93,1
8079.87,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.95,99.26,568.71,-54.81,567.34,1
8079.88,-15.44,-68.03,-21.60,-0.91,0.13,-0.34,34.97,99.26,567.60,-54.37,567.44,1
8079.89,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-56.63,564.82,1
8079.90,-15.44,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.26,567.60,-54.35,566.77,1
8079.91,-15.44,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.26,567.60,-53.49,567.29,1
8079.92,-15.44,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.26,567.60,-53.02,567.43,1
8079.93,-15.44,-68.03,-21.60,-0.91,0.14,-0.34,34.97,99.28,564.00,-55.28,564.82,1
8079.94,-15.44,-68.03,-21.60,-0.91,0.14,-0.34,34.97,99.26,567.60,-53.00,566.77,1
8079.95,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-52.15,567.29,1
8079.96,-15.43,-68.04,-21.60,-0.91,0.14,-0.34,34.96,99.26,568.71,-50.88,568.25,1
8079.97,-15.44,-68.03,-21.60,-0.92,0.14,-0.35,34.97,99.28,564.00,-53.75,565.04,1
8079.99,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.26,567.60,-51.64,566.83,1
8080.00,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.26,567.60,-50.84,567.31,1
8080.01,-15.44,-68.04,-21.59,-0.92,0.13,-0.34,34.96,99.27,565.11,-52.22,565.61,1
8080.02,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-53.15,564.34,1
8080.03,-15.44,-68.03,-21.60,-0.91,0.13,-0.34,34.95,99.27,565.11,-52.35,564.81,1
8080.04,-15.44,-68.03,-21.60,-0.92,0.14,-0.35,34.97,99.26,567.60,-50.08,566.77,1
8080.05,-15.44,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.28,564.00,-51.88,564.65,1
8080.06,-15.44,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.26,567.60,-49.49,566.73,1
8080.07,-15.44,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.26,567.60,-48.62,567.29,1
8080.08,-15.44,-68.03,-21.59,-0.91,0.14,-0.34,34.97,99.27,565.11,-49.99,565.61,1
8080.09,-15.44,-68.03,-21.60,-0.91,0.14,-0.34,34.95,99.27,565.11,-50.13,565.16,1
8080.10,-15.44,-68.04,-21.59,-0.92,0.13,-0.34,34.96,99.26,568.71,-47.31,567.68,1
8080.11,-15.44,-68.04,-21.59,-0.91,0.14,-0.34,34.97,99.26,567.60,-47.15,567.55,1
8080.12,-15.43,-68.03,-21.60,-0.92,0.14,-0.35,34.97,99.28,564.00,-49.52,564.86,1
8080.14,-15.43,-68.03,-21.60,-0.92,0.14,-0.34,34.97,99.28,564.00,-49.93,564.14,1
8080.15,-15.43,-68.03,-21.60,-0.92,0.14,-0.34,34.97,99.28,564.00,-49.81,563.95,1
8080.16,-15.43,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-49.55,563.90,1
8080.17,-15.43,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-49.26,563.89,1
8080.18,-15.43,-68.03,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-46.32,566.53,1
8080.19,-15.43,-68.03,-21.60,-0.92,0.14,-0.35,34.97,99.29,560.67,-50.39,562.15,1
8080.20,-15.44,-68.03,-21.59,-0.91,0.13,-0.35,34.97,99.28,564.00,-48.81,563.42,1
8080.21,-15.44,-68.03,-21.59,-0.92,0.13,-0.34,34.97,99.28,564.00,-48.17,563.76,1
8080.22,-15.44,-68.03,-21.59,-0.92,0.13,-0.34,34.97,99.28,564.00,-47.78,563.85,1
8080.23,-15.44,-68.03,-21.59,-0.91,0.14,-0.35,34.97,99.28,564.00,-47.46,563.88,1
8080.24,-15.44,-68.03,-21.59,-0.91,0.13,-0.34,34.96,99.26,568.71,-43.71,567.35,1
8080.25,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.95,99.26,568.71,-42.52,568.28,1
8080.26,-15.44,-68.03,-21.59,-0.91,0.14,-0.34,34.96,99.26,567.60,-42.82,567.71,1
8080.27,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.96,99.27,565.11,-44.52,565.73,1
8080.29,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-42.95,567.03,1
8080.30,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-42.34,567.38,1
8080.31,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.96,99.26,567.60,-41.98,567.47,1
8080.32,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-44.33,564.85,1
8080.33,-15.44,-68.03,-21.58,-0.91,0.13,-0.34,34.97,99.26,567.60,-42.12,566.80,1
8080.34,-15.44,-68.03,-21.59,-0.92,0.14,-0.35,34.95,99.26,567.60,-41.34,567.32,1
8080.35,-15.44,-68.03,-21.59,-0.91,0.14,-0.34,34.97,99.26,567.60,-40.94,567.46,1
8080.36,-15.44,-68.03,-21.59,-0.91,0.13,-0.34,34.97,99.29,560.67,-45.71,562.41,1
8080.37,-15.44,-68.03,-21.59,-0.91,0.13,-0.34,34.97,99.29,560.67,-46.77,561.05,1
8080.38,-15.44,-68.03,-21.58,-0.92,0.14,-0.34,34.96,99.27,565.11,-43.60,563.95,1
8080.39,-15.44,-68.03,-21.59,-0.91,0.13,-0.34,34.97,99.26,567.60,-40.74,566.56,1
8080.40,-15.44,-68.03,-21.60,-0.92,0.14,-0.35,34.97,99.28,564.00,-42.42,564.61,1
8080.41,-15.44,-68.03,-21.59,-0.91,0.14,-0.34,34.97,99.26,567.60,-40.04,566.74,1
8080.42,-15.44,-68.03,-21.58,-0.92,0.14,-0.34,34.97,99.28,564.00,-41.86,564.66,1
8080.44,-15.44,-68.03,-21.58,-0.92,0.14,-0.34,34.95,99.28,564.00,-42.15,564.10,1
8080.45,-15.44,-68.03,-21.58,-0.92,0.14,-0.34,34.95,99.28,564.00,-42.04,563.95,1
8080.46,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-39.18,566.56,1
8080.47,-15.44,-68.03,-21.59,-0.92,0.14,-0.35,34.96,99.26,568.71,-37.43,568.08,1
8080.48,-15.44,-68.03,-21.58,-0.91,0.13,-0.34,34.97,99.28,564.00,-40.24,565.02,1
8080.49,-15.44,-68.03,-21.58,-0.92,0.14,-0.34,34.97,99.26,567.60,-38.17,566.85,1
8080.50,-15.44,-68.03,-21.60,-0.91,0.13,-0.35,34.97,99.28,564.00,-40.08,564.69,1
8080.51,-15.44,-68.03,-21.59,-0.92,0.13,-0.34,34.97,99.28,564.00,-40.40,564.12,1
8080.52,-15.44,-68.03,-21.59,-0.92,0.13,-0.34,34.97,99.28,564.00,-40.30,563.96,1
8080.53,-15.44,-68.04,-21.58,-0.91,0.13,-0.35,34.97,99.28,564.00,-40.09,563.92,1
8080.54,-15.44,-68.04,-21.58,-0.91,0.13,-0.34,34.95,99.28,564.00,-39.86,563.91,1
8080.55,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-36.98,566.55,1
8080.56,-15.44,-68.03,-21.59,-0.91,0.14,-0.34,34.97,99.28,564.00,-38.68,564.62,1
8080.57,-15.45,-68.04,-21.58,-0.92,0.13,-0.34,34.97,99.28,564.00,-38.95,564.10,1
8080.59,-15.45,-68.04,-21.58,-0.92,0.14,-0.34,34.97,99.28,564.00,-38.85,563.96,1
8080.60,-15.45,-68.04,-21.58,-0.92,0.14,-0.34,34.97,99.28,564.00,-38.64,563.92,1
8080.61,-15.44,-68.03,-21.60,-0.92,0.14,-0.34,34.97,99.28,564.00,-38.41,563.91,1
8080.62,-15.44,-68.03,-21.60,-0.92,0.14,-0.34,34.97,99.28,564.00,-38.17,563.91,1
8080.63,-15.44,-68.04,-21.59,-0.91,0.13,-0.35,34.97,99.26,567.60,-35.31,566.56,1
8080.64,-15.44,-68.04,-21.58,-0.92,0.14,-0.35,34.97,99.26,567.60,-34.38,567.27,1
8080.65,-15.44,-68.03,-21.59,-0.91,0.14,-0.34,34.97,99.28,564.00,-36.61,564.81,1
8080.66,-15.44,-68.03,-21.60,-0.91,0.14,-0.34,34.97,99.28,564.00,-37.04,564.15,1
8080.67,-15.44,-68.03,-21.60,-0.91,0.14,-0.34,34.97,99.28,564.00,-36.98,563.98,1
8080.68,-15.44,-68.03,-21.59,-0.91,0.13,-0.35,34.97,99.26,567.60,-34.17,566.58,1
8080.69,-15.44,-68.04,-21.58,-0.91,0.13,-0.34,34.97,99.26,567.60,-33.26,567.27,1
8080.70,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-35.50,564.81,1
8080.71,-15.44,-68.03,-21.59,-0.91,0.14,-0.35,34.97,99.28,564.00,-35.93,564.15,1
8080.72,-15.45,-68.03,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-35.88,563.98,1
8080.74,-15.45,-68.04,-21.58,-0.92,0.14,-0.34,34.97,99.28,564.00,-35.71,563.93,1
8080.75,-15.45,-68.04,-21.58,-0.92,0.14,-0.34,34.97,99.28,564.00,-35.50,563.92,1
8080.76,-15.45,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.29,560.67,-37.71,561.47,1
8080.77,-15.45,-68.03,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-35.70,563.26,1
8080.78,-15.45,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.26,567.60,-32.37,566.39,1
8080.79,-15.45,-68.04,-21.58,-0.92,0.14,-0.35,34.97,99.26,567.60,-31.33,567.23,1
8080.80,-15.45,-68.04,-21.59,-0.91,0.14,-0.34,34.96,99.26,567.60,-30.91,567.45,1
8080.81,-15.45,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-30.66,567.51,1
8080.82,-15.45,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-30.45,567.53,1
8080.83,-15.45,-68.04,-21.59,-0.91,0.14,-0.34,34.97,99.26,567.60,-30.26,567.53,1
8080.84,-15.45,-68.04,-21.58,-0.91,0.14,-0.34,34.97,99.28,564.00,-32.70,564.89,1
8080.85,-15.45,-68.04,-21.58,-0.92,0.14,-0.35,34.97,99.28,564.00,-33.20,564.18,1
8080.86,-15.45,-68.04,-21.59,-0.91,0.14,-0.34,34.97,99.28,564.00,-33.19,563.99,1
8080.87,-15.45,-68.03,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-33.03,563.94,1
8080.89,-15.45,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.26,567.60,-30.21,566.57,1
8080.90,-15.45,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.26,567.60,-29.32,567.28,1
8080.91,-15.45,-68.04,-21.58,-0.92,0.14,-0.34,34.97,99.28,564.00,-31.58,564.82,1
8080.92,-15.45,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-32.04,564.16,1
8080.93,-15.45,-68.03,-21.59,-0.91,0.14,-0.35,34.97,99.26,567.60,-29.38,566.63,1
8080.94,-15.45,-68.04,-21.59,-0.92,0.14,-0.35,34.97,99.28,564.00,-31.17,564.65,1
8080.95,-15.45,-68.04,-21.58,-0.91,0.13,-0.34,34.97,99.26,567.60,-28.87,566.76,1
8080.96,-15.45,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-30.76,564.69,1
8080.97,-15.45,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-31.12,564.13,1
8080.98,-15.45,-68.03,-21.60,-0.92,0.14,-0.34,34.97,99.28,564.00,-31.08,563.98,1
8080.99,-15.45,-68.03,-21.59,-0.91,0.13,-0.34,34.97,99.28,564.00,-30.92,563.94,1
8081.00,-15.45,-68.04,-21.58,-0.92,0.14,-0.34,34.97,99.28,564.00,-30.74,563.93,1
8081.01,-15.45,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.28,564.00,-30.55,563.93,1
8081.02,-15.45,-68.03,-21.60,-0.92,0.14,-0.34,34.97,99.28,564.00,-30.36,563.93,1
8081.04,-15.45,-68.04,-21.60,-0.92,0.14,-0.35,34.97,99.28,564.00,-30.18,563.93,1
8081.05,-15.45,-68.04,-21.60,-0.92,0.14,-0.35,34.97,99.28,564.00,-29.99,563.93,1
8081.06,-15.45,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.26,567.60,-27.17,566.57,1
8081.07,-15.45,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-28.93,564.64,1
8081.08,-15.45,-68.03,-21.60,-0.91,0.14,-0.34,34.97,99.28,564.00,-29.26,564.12,1
8081.09,-15.45,-68.03,-21.60,-0.92,0.14,-0.34,34.97,99.28,564.00,-29.22,563.98,1
8081.10,-15.45,-68.04,-21.59,-0.91,0.14,-0.34,34.97,99.28,564.00,-29.07,563.94,1
8081.11,-15.45,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.28,564.00,-28.90,563.93,1
8081.12,-15.45,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.28,564.00,-28.72,563.93,1
8081.13,-15.45,-68.03,-21.59,-0.91,0.14,-0.35,34.98,99.28,562.88,-29.36,563.12,1
8081.14,-15.45,-68.03,-21.59,-0.91,0.14,-0.34,34.97,99.26,567.60,-25.95,566.36,1
8081.15,-15.45,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.29,560.67,-29.99,562.14,1
8081.16,-15.45,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.28,564.00,-28.49,563.45,1
8081.17,-15.45,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.28,564.00,-27.97,563.80,1
8081.19,-15.45,-68.03,-21.60,-0.92,0.13,-0.35,34.95,99.27,565.11,-26.89,564.71,1
8081.20,-15.45,-68.03,-21.60,-0.92,0.13,-0.35,34.95,99.27,565.11,-26.48,564.96,1
8081.21,-15.45,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.29,560.67,-29.49,561.76,1
8081.22,-15.45,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-27.73,563.35,1
8081.23,-15.45,-68.04,-21.60,-0.91,0.14,-0.34,34.97,99.28,564.00,-27.13,563.78,1
8081.24,-15.45,-68.04,-21.60,-0.92,0.14,-0.35,34.97,99.26,567.60,-24.21,566.54,1
8081.25,-15.45,-68.04,-21.60,-0.91,0.13,-0.34,34.97,99.28,564.00,-25.96,564.63,1
8081.26,-15.45,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.28,564.00,-26.31,564.12,1
8081.27,-15.45,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.28,564.00,-26.28,563.99,1
8081.28,-15.45,-68.03,-21.60,-0.91,0.13,-0.34,34.97,99.29,560.67,-28.58,561.51,1
8081.29,-15.45,-68.03,-21.60,-0.91,0.13,-0.34,34.97,99.29,560.67,-29.07,560.84,1
8081.30,-15.45,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.26,567.60,-24.00,565.75,1
8081.31,-15.45,-68.04,-21.59,-0.91,0.14,-0.34,34.97,99.28,564.00,-25.17,564.42,1
8081.32,-15.45,-68.04,-21.59,-0.92,0.13,-0.35,34.97,99.29,560.67,-27.80,561.62,1
8081.34,-15.45,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-23.31,565.96,1
8081.35,-15.45,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-22.01,567.13,1
8081.36,-15.45,-68.03,-21.60,-0.92,0.13,-0.34,34.97,99.28,564.00,-24.19,564.79,1
8081.37,-15.45,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.26,567.60,-22.03,566.81,1
8081.38,-15.45,-68.04,-21.59,-0.91,0.13,-0.35,34.97,99.28,564.00,-23.99,564.71,1
8081.39,-15.45,-68.04,-21.60,-0.92,0.13,-0.34,34.97,99.29,560.67,-26.83,561.70,1
8081.40,-15.45,-68.04,-21.60,-0.91,0.14,-0.34,34.96,99.27,565.11,-24.23,564.16,1
8081.41,-15.45,-68.04,-21.60,-0.91,0.14,-0.34,34.97,99.26,567.60,-21.60,566.64,1
8081.42,-15.45,-68.04,-21.60,-0.91,0.14,-0.34,34.97,99.26,567.60,-20.80,567.31,1
8081.43,-15.45,-68.04,-21.59,-0.92,0.13,-0.35,34.97,99.26,567.60,-20.49,567.49,1
8081.44,-15.45,-68.04,-21.59,-0.91,0.14,-0.34,34.97,99.28,564.00,-22.95,564.89,1
8081.45,-15.44,-68.03,-21.60,-0.92,0.14,-0.34,34.97,99.28,564.00,-23.50,564.20,1
8081.46,-15.44,-68.04,-21.60,-0.91,0.13,-0.34,34.98,99.26,567.60,-20.91,566.66,1
8081.47,-15.44,-68.04,-21.59,-0.92,0.14,-0.35,34.96,99.26,568.71,-19.31,568.13,1
8081.48,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-22.24,565.07,1
8081.49,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-22.92,564.24,1
8081.51,-15.45,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.29,560.67,-25.43,561.58,1
8081.52,-15.45,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.29,560.67,-25.98,560.87,1
8081.53,-15.45,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.28,564.00,-23.57,563.12,1
8081.54,-15.45,-68.04,-21.59,-0.92,0.14,-0.34,34.95,99.29,560.67,-25.26,561.28,1
8081.55,-15.44,-68.04,-21.60,-0.91,0.13,-0.34,34.97,99.28,564.00,-23.16,563.23,1
8081.56,-15.44,-68.03,-21.60,-0.91,0.13,-0.34,34.97,99.28,564.00,-22.50,563.75,1
8081.57,-15.44,-68.03,-21.60,-0.91,0.13,-0.34,34.97,99.28,564.00,-22.22,563.89,1
8081.58,-15.44,-68.04,-21.59,-0.91,0.14,-0.34,34.96,99.26,568.71,-18.60,567.39,1
8081.59,-15.44,-68.04,-21.59,-0.91,0.14,-0.34,34.97,99.28,564.00,-20.99,564.87,1
8081.60,-15.44,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.28,564.00,-21.53,564.19,1
8081.61,-15.44,-68.04,-21.60,-0.91,0.14,-0.35,34.97,99.26,567.60,-18.95,566.66,1
8081.62,-15.44,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.26,567.60,-18.17,567.32,1
8081.64,-15.44,-68.04,-21.59,-0.92,0.14,-0.35,34.97,99.26,567.60,-17.88,567.50,1
8081.65,-15.44,-68.04,-21.59,-0.92,0.14,-0.35,34.97,99.26,567.60,-17.73,567.54,1
8081.66,-15.44,-68.04,-21.60,-0.92,0.14,-0.35,34.97,99.28,564.00,-20.23,564.91,1
8081.67,-15.44,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.28,564.00,-20.81,564.21,1
8081.68,-15.44,-68.04,-21.59,-0.91,0.14,-0.35,34.97,99.28,564.00,-20.87,564.02,1
8081.69,-15.44,-68.04,-21.59,-0.92,0.14,-0.35,34.97,99.28,564.00,-20.79,563.97,1
8081.70,-15.44,-68.04,-21.59,-0.91,0.14,-0.35,34.98,99.29,559.55,-23.92,560.69,1
8081.71,-15.44,-68.04,-21.60,-0.91,0.14,-0.34,34.97,99.28,564.00,-21.40,563.08,1
8081.72,-15.44,-68.04,-21.60,-0.91,0.14,-0.34,34.97,99.28,564.00,-20.63,563.72,1
8081.73,-15.44,-68.04,-21.59,-0.91,0.13,-0.35,34.97,99.29,560.67,-22.76,561.44,1
8081.74,-15.44,-68.04,-21.59,-0.91,0.13,-0.34,34.96,99.28,561.78,-22.41,561.65,1
8081.75,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.26,567.60,-17.97,565.98,1
8081.76,-15.44,-68.04,-21.60,-0.91,0.14,-0.35,34.96,99.28,564.00,-19.33,564.49,1
8081.77,-15.43,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-19.61,564.10,1
8081.79,-15.43,-68.04,-21.59,-0.92,0.13,-0.35,34.97,99.29,560.67,-22.02,561.55,1
8081.80,-15.43,-68.04,-21.59,-0.92,0.13,-0.35,34.97,99.29,560.67,-22.57,560.86,1
8081.81,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.29,560.67,-22.61,560.68,1
8081.82,-15.44,-68.04,-21.59,-0.92,0.14,-0.35,34.97,99.28,564.00,-20.08,563.08,1
8081.83,-15.44,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.29,560.67,-21.75,561.27,1
8081.84,-15.44,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.29,560.67,-22.10,560.79,1
8081.85,-15.43,-68.04,-21.59,-0.91,0.14,-0.34,34.98,99.29,559.55,-22.90,559.85,1
8081.86,-15.43,-68.04,-21.60,-0.91,0.13,-0.34,34.97,99.29,560.67,-22.20,560.41,1
8081.87,-15.43,-68.04,-21.60,-0.91,0.13,-0.34,34.97,99.29,560.67,-21.91,560.56,1
8081.88,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.29,560.67,-21.73,560.60,1
8081.89,-15.44,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.29,560.67,-21.59,560.61,1
8081.90,-15.44,-68.04,-21.59,-0.92,0.14,-0.35,34.97,99.28,564.00,-19.02,563.06,1
8081.91,-15.44,-68.04,-21.59,-0.91,0.14,-0.35,34.97,99.29,560.67,-20.68,561.27,1
8081.92,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-18.59,563.24,1
8081.94,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.30,557.34,-22.82,558.88,1
8081.95,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.30,557.34,-23.84,557.71,1
8081.96,-15.44,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.28,564.00,-19.14,562.28,1
8081.97,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-17.80,563.51,1
8081.98,-15.43,-68.04,-21.59,-0.91,0.14,-0.35,34.97,99.28,564.00,-17.36,563.84,1
8081.99,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.29,560.67,-19.60,561.48,1
8082.00,-15.43,-68.04,-21.59,-0.91,0.14,-0.34,34.98,99.28,562.88,-18.48,562.48,1
8082.01,-15.43,-68.04,-21.59,-0.91,0.14,-0.34,34.99,99.28,562.88,-18.10,562.75,1
8082.02,-15.43,-68.04,-21.59,-0.91,0.14,-0.34,34.99,99.28,562.88,-17.92,562.82,1
8082.03,-15.43,-68.04,-21.60,-0.91,0.13,-0.34,34.97,99.29,560.67,-19.41,561.21,1
8082.04,-15.43,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.28,564.00,-17.28,563.22,1
8082.05,-15.43,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-16.64,563.76,1
8082.06,-15.43,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.28,564.00,-16.39,563.91,1
8082.07,-15.43,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.29,560.67,-18.68,561.50,1
8082.09,-15.43,-68.04,-21.60,-0.92,0.14,-0.35,34.97,99.29,560.67,-19.21,560.86,1
8082.10,-15.43,-68.04,-21.60,-0.92,0.14,-0.35,34.97,99.29,560.67,-19.26,560.68,1
8082.11,-15.43,-68.04,-21.59,-0.92,0.13,-0.35,34.97,99.29,560.67,-19.19,560.64,1
8082.12,-15.44,-68.04,-21.59,-0.92,0.14,-0.35,34.97,99.29,560.67,-19.08,560.63,1
8082.13,-15.43,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.29,560.67,-18.96,560.62,1
8082.14,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.97,99.28,564.00,-16.42,563.07,1
8082.15,-15.44,-68.04,-21.59,-0.91,0.14,-0.35,34.97,99.28,564.00,-15.66,563.72,1
8082.16,-15.44,-68.04,-21.59,-0.91,0.14,-0.34,34.97,99.28,564.00,-15.39,563.90,1
8082.17,-15.44,-68.04,-21.59,-0.91,0.14,-0.34,34.97,99.28,564.00,-15.25,563.94,1
8082.18,-15.44,-68.04,-21.59,-0.91,0.14,-0.34,34.97,99.28,562.88,-15.95,563.14,1
8082.19,-15.43,-68.04,-21.59,-0.91,0.13,-0.34,34.97,99.29,560.67,-17.69,561.30,1
